Week,chrysler,citroen,daihatsu,faw,fiat,ford,honda,hyundai,isuzu,jaguar,jeep,kia,landrover,lexus,lotus,mahindra,mazda,mercedes,mini,mitsubishi,nissan,opel,peugeot,porsche,renault,rover,saab,smart,ssangyong,subaru,suzuki,tata,toyota,volkswagen,volvo,bentley,chana,chery,colt,datsun,dodge,ducati,ferrari,gwm,fiatprofessional,geely,hino,hummer,infiniti,kawasaki,lamborghini,maserati,proton,rollsroyce,triumph,yamaha,alfaromeo,audi,bmw,chevrolet
2006-01-29,0,42,0,0,15,69,43,20,0,0,34,30,33,0,27,0,23,27,36,0,42,36,0,23,34,25,0,41,0,11,15,14,57,38,24,0,0,0,0,0,0,0,61,0,0,0,0,0,0,64,0,0,0,0,0,54,0,26,49,0
2006-02-05,0,57,0,0,14,73,77,17,0,0,36,28,29,0,30,0,30,35,42,0,49,35,0,30,45,28,0,48,0,10,15,13,77,47,27,0,0,0,0,0,0,0,34,0,0,0,0,0,0,64,0,0,0,0,0,45,0,30,73,0
2006-02-12,0,61,0,0,14,67,54,16,0,0,39,28,0,0,33,0,30,30,33,0,32,36,0,30,36,21,0,30,0,11,12,12,79,35,20,0,0,0,0,0,0,0,51,0,0,0,0,0,0,72,0,0,0,0,0,57,0,25,64,0
2006-02-19,0,65,0,0,14,57,45,19,0,0,0,29,0,0,37,0,20,30,32,0,38,22,0,30,35,26,0,37,0,11,10,10,65,30,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,79,0,0,0,0,0,47,0,22,55,0
2006-02-26,48,53,0,0,16,55,63,15,0,0,0,31,0,0,28,0,20,33,41,0,45,28,14,33,35,33,0,26,0,10,18,10,57,27,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,51,0,0,0,0,0,58,0,19,46,0
2006-03-05,53,42,0,0,17,71,63,15,0,0,0,33,0,0,26,0,20,36,21,0,27,31,15,26,36,24,0,41,0,10,15,10,59,28,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,51,0,0,0,0,0,49,0,16,45,0
2006-03-12,44,50,0,0,19,51,47,15,0,0,0,35,0,0,26,0,24,38,30,0,31,27,16,26,36,26,0,30,0,9,13,9,59,20,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,51,0,0,0,0,0,50,0,28,40,0
2006-03-19,44,58,0,0,14,87,52,19,19,0,0,38,0,0,23,0,27,31,38,0,35,32,17,21,45,27,0,45,0,10,11,11,70,19,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,51,0,0,0,0,0,44,0,26,63,0
2006-03-26,44,50,0,0,14,63,45,18,17,0,35,0,0,0,23,0,31,39,38,0,40,38,19,21,35,27,0,39,0,10,13,13,73,36,16,0,0,0,32,0,0,0,49,0,0,0,0,0,0,52,0,0,0,0,0,55,0,25,53,0
2006-04-02,44,48,0,0,14,70,59,19,17,0,31,0,0,0,23,0,45,34,36,0,45,36,20,21,30,28,0,28,0,11,14,10,72,26,17,0,0,0,0,0,0,0,39,0,0,0,0,0,0,55,0,0,0,0,0,30,0,20,58,0
2006-04-09,44,44,0,0,17,80,61,27,0,0,31,0,0,0,23,0,28,26,31,0,29,36,22,22,35,28,0,42,0,0,19,10,57,25,18,0,0,0,0,0,0,0,49,0,0,0,0,0,0,59,0,0,0,0,0,53,0,28,60,0
2006-04-16,38,44,0,0,19,76,71,17,0,0,34,0,0,0,21,0,50,26,23,0,22,34,23,22,37,28,0,41,0,0,16,10,47,38,19,0,0,0,0,0,0,0,58,0,0,0,0,0,0,65,0,0,0,0,0,82,0,13,57,0
2006-04-23,38,44,0,0,15,66,55,17,0,0,30,0,33,0,21,0,23,60,40,0,36,28,18,23,25,28,0,37,0,0,15,11,65,30,17,0,0,0,0,0,0,0,32,0,0,0,0,0,0,66,0,0,0,0,0,71,0,29,53,0
2006-04-30,38,45,0,0,29,49,67,17,0,0,31,0,29,0,21,0,23,52,38,16,36,23,14,24,38,23,0,35,0,0,19,11,58,36,21,0,0,0,0,0,0,0,38,0,0,0,0,0,0,67,0,0,0,0,0,52,0,23,59,0
2006-05-07,38,45,0,0,14,72,41,17,0,0,31,0,29,0,20,0,37,28,43,11,33,35,14,25,37,26,0,22,0,0,16,12,71,27,16,0,0,0,0,0,0,0,34,0,0,0,0,0,0,42,0,0,24,0,0,46,0,18,55,0
2006-05-14,40,45,0,0,18,68,53,15,0,0,31,33,27,0,18,0,34,27,40,0,36,35,14,26,29,25,0,40,0,0,12,13,56,30,15,0,0,0,0,0,0,0,47,0,0,0,0,0,0,63,0,0,0,0,0,49,0,37,71,0
2006-05-21,42,46,0,0,20,66,43,16,0,0,33,27,27,0,19,0,34,25,39,0,35,44,14,25,32,25,0,32,0,9,15,10,71,26,16,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,66,0,36,52,0
2006-05-28,0,41,0,0,21,62,44,14,0,0,35,28,25,0,20,0,33,26,40,0,33,46,14,25,35,21,0,21,0,9,9,10,51,33,22,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,46,0,26,38,0
2006-06-04,0,41,0,0,22,50,39,13,0,0,35,28,27,0,20,0,30,28,32,0,28,34,16,20,49,26,0,39,0,9,15,11,65,14,22,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,64,0,32,53,0
2006-06-11,0,41,0,0,23,69,47,19,0,0,33,26,28,0,21,0,30,30,44,0,37,26,19,22,34,26,0,38,0,0,13,11,50,35,22,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,49,0,31,50,0
2006-06-18,0,41,0,0,23,62,50,24,0,0,33,26,31,0,22,0,22,32,35,0,40,36,17,24,26,26,0,36,0,0,19,12,71,25,16,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,58,0,32,55,0
2006-06-25,0,0,0,0,17,74,40,16,0,0,33,0,33,0,22,0,25,28,49,0,37,36,17,28,34,28,0,30,0,0,12,14,59,26,17,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,46,0,26,59,0
2006-07-02,0,0,0,0,19,66,56,15,0,0,23,0,0,0,22,0,41,27,26,0,29,37,14,27,46,23,0,22,0,0,21,15,51,28,22,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,61,0,28,56,0
2006-07-09,0,0,0,0,13,93,56,19,0,0,23,0,0,0,21,0,36,30,40,0,37,39,14,27,57,23,0,38,0,0,10,9,71,29,18,0,0,0,0,0,0,0,39,0,0,0,0,0,0,56,0,0,0,0,0,66,0,26,56,0
2006-07-16,0,0,0,0,19,69,57,14,15,0,32,0,0,0,22,0,32,41,45,11,36,50,14,18,53,27,0,37,0,0,22,12,55,22,18,0,0,0,0,0,0,0,43,0,0,0,0,0,0,53,0,0,0,0,0,48,0,22,54,0
2006-07-23,33,0,0,0,22,57,49,11,0,0,27,0,0,21,23,0,46,32,37,12,25,35,17,30,32,19,0,35,0,0,16,10,61,28,22,0,0,0,0,0,0,0,50,0,0,0,0,0,0,72,0,0,0,0,0,49,0,27,49,7
2006-07-30,32,44,0,0,14,81,56,11,0,0,27,0,0,0,17,0,32,34,38,14,46,28,14,21,53,19,0,29,0,9,9,10,58,22,20,0,0,0,0,0,0,0,51,0,0,0,0,0,0,41,0,0,0,0,0,37,0,30,67,0
2006-08-06,46,48,0,0,20,76,53,17,0,0,19,0,26,0,16,0,40,31,33,15,46,41,14,21,44,26,0,24,0,9,10,10,57,25,13,0,0,0,0,0,70,0,42,0,0,0,0,0,0,41,0,0,0,0,0,62,0,27,57,0
2006-08-13,61,51,0,0,21,84,53,24,0,0,19,21,27,0,16,0,24,23,40,12,52,36,11,21,34,23,0,23,0,9,11,10,70,30,15,0,0,0,0,0,100,0,46,0,0,0,0,37,0,41,0,0,0,0,0,45,0,25,60,0
2006-08-20,39,31,0,0,14,62,64,17,0,0,21,21,23,0,24,0,34,29,44,10,25,28,10,16,40,29,0,37,0,9,13,8,66,28,17,0,0,0,0,0,41,0,50,0,0,0,0,0,0,55,0,0,0,0,0,40,0,22,56,0
2006-08-27,31,31,0,0,19,79,49,11,0,0,24,23,23,0,27,0,26,30,41,10,50,23,12,28,31,23,0,46,0,9,16,8,63,28,18,0,0,0,0,0,52,0,28,0,0,0,0,0,0,41,0,0,0,0,0,54,0,28,62,0
2006-09-03,0,43,0,0,21,64,57,14,11,0,47,25,23,0,29,0,26,28,31,11,49,31,12,20,47,16,0,36,0,8,10,11,62,27,20,0,0,0,0,0,59,0,53,0,0,0,0,0,0,48,0,0,0,0,0,55,0,27,53,0
2006-09-10,0,43,0,0,16,62,49,18,11,0,44,23,23,0,25,0,38,25,41,11,52,36,13,21,33,21,0,44,0,9,20,8,67,30,15,0,0,0,0,0,33,0,34,0,0,0,0,0,0,58,0,0,0,0,0,49,0,36,61,0
2006-09-17,0,43,0,0,14,56,52,23,0,0,26,36,22,0,25,0,21,35,30,13,34,37,15,21,38,25,0,48,0,10,13,8,69,42,20,0,0,0,0,0,44,0,35,0,0,0,0,0,0,49,0,0,0,0,0,36,0,34,59,0
2006-09-24,0,43,0,0,13,63,44,18,0,0,32,28,23,0,25,0,26,37,39,14,37,41,16,21,29,29,0,24,0,11,15,9,50,35,25,0,0,0,0,0,30,0,52,0,0,0,0,0,0,66,0,0,0,0,0,42,0,25,57,8
2006-10-01,0,43,0,0,12,66,39,20,0,0,31,19,24,0,18,0,30,22,33,9,34,33,10,19,21,19,0,24,0,12,17,10,70,29,18,0,0,0,0,0,40,0,29,0,0,0,0,0,0,37,0,0,0,0,0,48,0,19,61,8
2006-10-08,29,43,0,0,12,79,52,10,0,0,31,25,25,0,20,0,42,15,37,9,37,31,9,18,37,18,0,35,0,13,20,12,56,29,18,0,0,0,0,0,32,0,33,0,0,0,0,39,0,53,0,0,0,0,0,77,0,26,56,8
2006-10-15,27,33,0,0,19,62,44,16,0,0,26,30,26,0,22,0,39,28,48,9,38,40,9,18,26,20,0,38,0,8,11,13,71,46,14,11,0,0,0,0,37,0,31,0,0,0,0,34,0,43,0,0,0,0,0,44,0,34,39,8
2006-10-22,0,41,0,0,11,66,41,21,0,0,26,19,28,0,24,0,35,31,40,13,37,37,9,25,30,23,0,17,0,10,17,9,70,32,12,0,0,0,0,0,26,0,31,0,0,0,0,34,0,72,0,0,0,0,0,50,0,31,52,8
2006-10-29,0,28,0,0,13,69,57,19,0,20,29,18,29,0,25,0,15,30,44,15,48,41,15,15,30,26,0,36,0,12,13,11,67,22,14,0,0,0,0,0,26,0,47,0,0,0,0,34,0,62,0,0,0,0,0,59,0,32,50,7
